,track_id,track_name,release_date,artist_id,artist_name,popularity,followers,record_label,danceability,energy,valence,tempo,tempo_adjusted,year
7146,1Py8c3dkLF0YczcAyBFBEM,Never Hating (feat. Young Thug),2022-10-14,5f7VJjfbwm532GiveGC0ZK,Lil Baby,87,18711922,Universal Music Group,0.893,0.528,0.385,102.936,0.0,2022
7147,26Hgx0810XUis01XWvoftB,Stand On It,2022-10-14,5f7VJjfbwm532GiveGC0ZK,Lil Baby,87,18711922,Universal Music Group,0.683,0.478,0.262,172.941,0.5,2022
7148,2A0G0bPmlkUXUbvWqrAXzg,Not Finished,2022-10-14,5f7VJjfbwm532GiveGC0ZK,Lil Baby,87,18711922,Universal Music Group,0.788,0.543,0.0979,142.012,0.5,2022
7149,0BBaLX0AEwUCmsJyI5eJ6U,Perfect Timing,2022-10-14,5f7VJjfbwm532GiveGC0ZK,Lil Baby,87,18711922,Universal Music Group,0.633,0.47,0.128,156.75,0.5,2022
7150,2wdgjxZPgtrPd8OUqMSuYh,From Now On (feat. Future),2022-10-14,1RyvyyTE3xzB2ZywiAwp0i,Future,93,18868243,Sony Music Entertainment,0.825,0.444,0.0402,139.997,0.5,2022
7151,2wdgjxZPgtrPd8OUqMSuYh,From Now On (feat. Future),2022-10-14,5f7VJjfbwm532GiveGC0ZK,Lil Baby,87,18711922,Universal Music Group,0.825,0.444,0.0402,139.997,0.5,2022
7152,67drO2cIvjeyPkTzVJ8cxd,Waterfall Flow,2022-10-14,5f7VJjfbwm532GiveGC0ZK,Lil Baby,87,18711922,Universal Music Group,0.54,0.529,0.198,116.236,0.0,2022
7153,0xPcT6j7JFdJjRvQelyGr6,Everything,2022-10-14,5f7VJjfbwm532GiveGC0ZK,Lil Baby,87,18711922,Universal Music Group,0.781,0.656,0.315,95.873,0.0,2022
7154,6XO8RlYuJCiI0v3IA48FeJ,Bye Bye,2022-10-14,4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,88,35648627,Universal Music Group,0.65,0.542,0.218,83.074,0.0,2022
7155,6XO8RlYuJCiI0v3IA48FeJ,Bye Bye,2022-10-14,64KEffDW9EtZ1y2vBYgq8T,Marshmello,84,33832835,Independent,0.65,0.542,0.218,83.074,0.0,2022
7156,25BIuLc3xxqGyg2kAAiFZ6,Double Down,2022-10-14,5f7VJjfbwm532GiveGC0ZK,Lil Baby,87,18711922,Universal Music Group,0.733,0.498,0.399,80.712,0.0,2022
7157,3Y3PNfb2ZuRBZgdJ2sKySy,Cost To Be Alive (feat. Rylo Rodriguez),2022-10-14,5f7VJjfbwm532GiveGC0ZK,Lil Baby,87,18711922,Universal Music Group,0.781,0.529,0.262,154.959,0.5,2022
7158,6FyYMbtmEgQDCgy9mYrOX8,Shiest Talk (feat. Pooh Shiesty),2022-10-14,5f7VJjfbwm532GiveGC0ZK,Lil Baby,87,18711922,Universal Music Group,0.627,0.442,0.49,108.978,0.0,2022
7159,3PBBbN8EiB6A6uZ0xSUuJ6,Top Priority,2022-10-14,5f7VJjfbwm532GiveGC0ZK,Lil Baby,87,18711922,Universal Music Group,0.477,0.516,0.163,76.376,0.0,2022
7160,2zeP2m00YmZFr36mOQCBuK,Back and Forth (feat. EST Gee),2022-10-14,5f7VJjfbwm532GiveGC0ZK,Lil Baby,87,18711922,Universal Music Group,0.809,0.463,0.231,162.103,0.5,2022
7161,3HX0LjnPZCphkSoFRH2ITd,Danger,2022-10-14,5f7VJjfbwm532GiveGC0ZK,Lil Baby,87,18711922,Universal Music Group,0.734,0.747,0.225,95.089,0.0,2022
7162,23tyRvp2QIoxukwDvVxq3J,Russian Roulette,2022-10-14,5f7VJjfbwm532GiveGC0ZK,Lil Baby,87,18711922,Universal Music Group,0.582,0.644,0.382,78.117,0.0,2022
7163,5CM8ncprv7TEj3XyBx9bth,FR,2022-10-14,5f7VJjfbwm532GiveGC0ZK,Lil Baby,87,18711922,Universal Music Group,0.841,0.416,0.482,78.477,0.0,2022
7164,3JVFg9xLmLJQnFfmMXICXJ,No Fly Zone,2022-10-14,5f7VJjfbwm532GiveGC0ZK,Lil Baby,87,18711922,Universal Music Group,0.727,0.554,0.219,86.097,0.0,2022
7165,6kSPwMUYpnBDIWViA3MKMT,Stop Playin (feat. Jeremih),2022-10-14,3KV3p5EY4AvKxOlhGHORLg,Jeremih,75,6707619,Independent,0.762,0.29,0.142,66.968,0.0,2022
7166,6kSPwMUYpnBDIWViA3MKMT,Stop Playin (feat. Jeremih),2022-10-14,5f7VJjfbwm532GiveGC0ZK,Lil Baby,87,18711922,Universal Music Group,0.762,0.29,0.142,66.968,0.0,2022
7167,0l7DPAKQVayEz9FXC9di2e,Grillz,2022-10-14,2gBjLmx6zQnFGQJCAQpRgw,Nelly,76,3055128,Sony Music Entertainment,0.863,0.515,0.844,82.985,1.0,2022
7168,4FyesJzVpA39hbYvcseO2d,Just Wanna Rock,2022-10-17,4O15NlyKLIASxsJ0PrXPfz,Lil Uzi Vert,85,17805455,Universal Music Group,0.486,0.545,0.0385,150.187,0.5,2022
7169,5jQI2r1RdgtuT8S3iG8zFC,Lavender Haze,2022-10-21,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,123544806,Universal Music Group,0.735,0.449,0.0955,97.05,0.0,2022
7170,3eX0NZfLtGzoLUxPNvRfqm,Maroon,2022-10-21,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,123544806,Universal Music Group,0.655,0.384,0.0384,108.058,0.0,2022
7171,0heeNYlwOGuUSe7TgUD27B,Question...?,2022-10-21,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,123544806,Universal Music Group,0.654,0.51,0.105,108.874,0.0,2022
7172,7KokYm8cMIXCsGVmUvKtqf,Karma,2022-10-21,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,123544806,Universal Music Group,0.64,0.619,0.121,90.008,0.0,2022
7173,1xwAWUI6Dj0WGC3KiUPN0O,Vigilante Shit,2022-10-21,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,123544806,Universal Music Group,0.872,0.267,0.168,79.964,0.0,2022
7174,2RJAKIw6nIkgZVsAIKhmqz,In My Head,2022-10-28,4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,88,35648627,Universal Music Group,0.632,0.557,0.282,159.992,0.5,2022
7175,22sJiw8rbuiiDEpdKNMRVP,Ain't Safe (feat. Don Toliver),2022-10-28,4Gso3d4CscCijv0lmajZWs,Don Toliver,87,5065430,Universal Music Group,0.821,0.644,0.527,147.161,1.0,2022
7176,22sJiw8rbuiiDEpdKNMRVP,Ain't Safe (feat. Don Toliver),2022-10-28,6Xgp2XMz1fhVYe7i6yNAax,Trippie Redd,82,9867041,Universal Music Group,0.821,0.644,0.527,147.161,1.0,2022
7177,3y3NwQPQAjKCunRz2eKggA,300 Blackout,2022-10-28,46SHBwWsqBkxI7EeeBEQG7,Kodak Black,82,11023914,Independent,0.669,0.741,0.396,167.903,0.5,2022
7178,1udwFobQ1JoOdWPQrp2b6u,Surround Sound (feat. 21 Savage & Baby Tate),2022-10-31,1URnnhqYAYcrqrcwql10ft,21 Savage,89,20281743,Sony Music Entertainment,0.574,0.567,0.526,75.965,1.0,2022
7179,1udwFobQ1JoOdWPQrp2b6u,Surround Sound (feat. 21 Savage & Baby Tate),2022-10-31,6U3ybJ9UHNKEdsH7ktGBZ7,JID,78,1889651,Universal Music Group,0.574,0.567,0.526,75.965,1.0,2022
7180,1bDbXMyjaUIooNwFE9wn0N,Rich Flex,2022-11-04,1URnnhqYAYcrqrcwql10ft,21 Savage,89,20281743,Sony Music Entertainment,0.549,0.518,0.418,160.07,0.5,2022
7181,1bDbXMyjaUIooNwFE9wn0N,Rich Flex,2022-11-04,3TVXtAsR1Inumwj472S9r4,Drake,96,92537455,Universal Music Group,0.549,0.518,0.418,160.07,0.5,2022
7182,46s57QULU02Voy0Kup6UEb,Major Distribution,2022-11-04,1URnnhqYAYcrqrcwql10ft,21 Savage,89,20281743,Sony Music Entertainment,0.911,0.536,0.231,131.035,0.5,2022
7183,46s57QULU02Voy0Kup6UEb,Major Distribution,2022-11-04,3TVXtAsR1Inumwj472S9r4,Drake,96,92537455,Universal Music Group,0.911,0.536,0.231,131.035,0.5,2022
7184,34tz0eDhGuFErIuW3q4mPX,On BS,2022-11-04,1URnnhqYAYcrqrcwql10ft,21 Savage,89,20281743,Sony Music Entertainment,0.842,0.367,0.363,157.996,0.5,2022
7185,34tz0eDhGuFErIuW3q4mPX,On BS,2022-11-04,3TVXtAsR1Inumwj472S9r4,Drake,96,92537455,Universal Music Group,0.842,0.367,0.363,157.996,0.5,2022
7186,2ZL7WZcjuYKi1KUDtp4kCC,Spin Bout U,2022-11-04,1URnnhqYAYcrqrcwql10ft,21 Savage,89,20281743,Sony Music Entertainment,0.763,0.72,0.229,129.971,0.5,2022
7187,2ZL7WZcjuYKi1KUDtp4kCC,Spin Bout U,2022-11-04,3TVXtAsR1Inumwj472S9r4,Drake,96,92537455,Universal Music Group,0.763,0.72,0.229,129.971,0.5,2022
7188,7l2nxyx7IkBX5orhkALg0V,Privileged Rappers,2022-11-04,1URnnhqYAYcrqrcwql10ft,21 Savage,89,20281743,Sony Music Entertainment,0.933,0.602,0.65,144.041,1.0,2022
7189,7l2nxyx7IkBX5orhkALg0V,Privileged Rappers,2022-11-04,3TVXtAsR1Inumwj472S9r4,Drake,96,92537455,Universal Music Group,0.933,0.602,0.65,144.041,1.0,2022
7190,7GeTsDIc5ykNB6lORO6Cee,Circo Loco,2022-11-04,1URnnhqYAYcrqrcwql10ft,21 Savage,89,20281743,Sony Music Entertainment,0.732,0.584,0.262,103.981,0.0,2022
7191,7GeTsDIc5ykNB6lORO6Cee,Circo Loco,2022-11-04,3TVXtAsR1Inumwj472S9r4,Drake,96,92537455,Universal Music Group,0.732,0.584,0.262,103.981,0.0,2022
7192,0wshkEEcJUQU33RSRBb5dv,BackOutsideBoyz,2022-11-04,3TVXtAsR1Inumwj472S9r4,Drake,96,92537455,Universal Music Group,0.85,0.427,0.457,142.162,0.5,2022
7193,0sSRLXxknVTQDStgU1NqpY,Hours In Silence,2022-11-04,1URnnhqYAYcrqrcwql10ft,21 Savage,89,20281743,Sony Music Entertainment,0.476,0.406,0.12,136.947,0.5,2022
7194,0sSRLXxknVTQDStgU1NqpY,Hours In Silence,2022-11-04,3TVXtAsR1Inumwj472S9r4,Drake,96,92537455,Universal Music Group,0.476,0.406,0.12,136.947,0.5,2022
7195,45pUWUeEWGoSdH6UF162G8,Broke Boys,2022-11-04,1URnnhqYAYcrqrcwql10ft,21 Savage,89,20281743,Sony Music Entertainment,0.644,0.533,0.113,120.017,0.5,2022
7196,45pUWUeEWGoSdH6UF162G8,Broke Boys,2022-11-04,3TVXtAsR1Inumwj472S9r4,Drake,96,92537455,Universal Music Group,0.644,0.533,0.113,120.017,0.5,2022
7197,4Flfb4fGscN9kXPOduQLrv,Treacherous Twins,2022-11-04,1URnnhqYAYcrqrcwql10ft,21 Savage,89,20281743,Sony Music Entertainment,0.757,0.51,0.587,88.931,1.0,2022
7198,4Flfb4fGscN9kXPOduQLrv,Treacherous Twins,2022-11-04,3TVXtAsR1Inumwj472S9r4,Drake,96,92537455,Universal Music Group,0.757,0.51,0.587,88.931,1.0,2022
7199,410TZrK18uRjtsTunG14cl,Middle of the Ocean,2022-11-04,3TVXtAsR1Inumwj472S9r4,Drake,96,92537455,Universal Music Group,0.621,0.707,0.255,76.21,0.0,2022
7200,2ZlABhxMMa43COmZ97kKsJ,Jumbotron Shit Poppin,2022-11-04,3TVXtAsR1Inumwj472S9r4,Drake,96,92537455,Universal Music Group,0.794,0.569,0.311,99.031,0.0,2022
7201,29YW2xXlo6Pc6M0SBTCXYN,More M’s,2022-11-04,1URnnhqYAYcrqrcwql10ft,21 Savage,89,20281743,Sony Music Entertainment,0.71,0.504,0.0729,82.452,0.0,2022
7202,29YW2xXlo6Pc6M0SBTCXYN,More M’s,2022-11-04,3TVXtAsR1Inumwj472S9r4,Drake,96,92537455,Universal Music Group,0.71,0.504,0.0729,82.452,0.0,2022
7203,31bsuKDOzFGzBAoXxtnAJm,I Guess It’s Fuck Me,2022-11-04,3TVXtAsR1Inumwj472S9r4,Drake,96,92537455,Universal Music Group,0.281,0.319,0.0519,81.714,0.0,2022
7204,1MTXYvJ9TSqg9x6WPCDx2n,3AM on Glenwood,2022-11-04,1URnnhqYAYcrqrcwql10ft,21 Savage,89,20281743,Sony Music Entertainment,0.515,0.706,0.192,90.138,0.0,2022
7205,6sZo5nJIsFWXefRCCexpx0,Never Gonna Not Dance Again,2022-11-04,1KCSPY1glIKqW2TotWuXOR,P!nk,82,17190703,Sony Music Entertainment,0.668,0.802,0.769,113.796,1.0,2022
7206,3HD2dcCVCMIUgq3ZiSExpD,Sleazy Flow (feat. Lil Baby) - Remix,2022-11-11,5f7VJjfbwm532GiveGC0ZK,Lil Baby,87,18711922,Universal Music Group,0.869,0.298,0.178,77.47,0.0,2022
7207,0WNfQxDGaPTl0yogcMR5v1,Tomorrow 2 (with Cardi B),2022-11-11,2qoQgPAilErOKCwE2Y8wOG,GloRilla,77,1157496,Universal Music Group,0.839,0.813,0.711,79.816,1.0,2022
7208,0WNfQxDGaPTl0yogcMR5v1,Tomorrow 2 (with Cardi B),2022-11-11,4kYSro6naA4h99UJvo89HB,Cardi B,81,24527818,Warner Music Group,0.839,0.813,0.711,79.816,1.0,2022
7209,5WavgurgGX48eZv1q1E3on,Gimme the Light,2022-11-11,3Isy6kedDrgPYoTS1dazA9,Sean Paul,82,4887772,Sony Music Entertainment,0.778,0.761,0.923,107.288,1.0,2022
7210,5eSRsILuZOdEz55igfg9qV,Break My Heart,2022-11-18,45TgXXqMDdF8BkjA83OM7z,Rod Wave,80,7885342,Universal Music Group,0.722,0.483,0.355,85.007,0.0,2022
7211,5unjCay0kUjuej5ebn4nS4,Down In Atlanta,2022-11-18,0Y5tJX1MQlPlqiwlOH1tJY,Travis Scott,94,33611357,Independent,0.845,0.864,0.959,166.531,1.0,2022
7212,5unjCay0kUjuej5ebn4nS4,Down In Atlanta,2022-11-18,2RdwBSPQiwcmiDo9kixcl8,Pharrell Williams,81,4827986,Sony Music Entertainment,0.845,0.864,0.959,166.531,1.0,2022
7213,3N6Pq7hhNg48xVZpg9zr37,Got It Right,2022-11-18,45TgXXqMDdF8BkjA83OM7z,Rod Wave,80,7885342,Universal Music Group,0.668,0.681,0.491,150.067,0.5,2022
7214,5MxFWjuqQIsbNWbMdMdbli,La Jumpa,2022-11-30,4q3ewBCX7sLwd24euuV69X,Bad Bunny,95,86231149,Independent,0.713,0.703,0.576,123.06,1.0,2022
7215,2dHHgzDwk4BJdRwy9uXhTO,Creepin' (with The Weeknd & 21 Savage),2022-12-02,0iEtIxbK0KxaSlF7G42ZOp,Metro Boomin,90,9393772,Sony Music Entertainment,0.716,0.613,0.157,97.914,0.0,2022
7216,2dHHgzDwk4BJdRwy9uXhTO,Creepin' (with The Weeknd & 21 Savage),2022-12-02,1URnnhqYAYcrqrcwql10ft,21 Savage,89,20281743,Sony Music Entertainment,0.716,0.613,0.157,97.914,0.0,2022
7217,2dHHgzDwk4BJdRwy9uXhTO,Creepin' (with The Weeknd & 21 Savage),2022-12-02,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,96,92598894,Universal Music Group,0.716,0.613,0.157,97.914,0.0,2022
7218,0vjeOZ3Ft5jvAi9SBFJm1j,Superhero (Heroes & Villains) [with Future & Chris Brown],2022-12-02,0iEtIxbK0KxaSlF7G42ZOp,Metro Boomin,90,9393772,Sony Music Entertainment,0.709,0.583,0.533,116.624,1.0,2022
7219,0vjeOZ3Ft5jvAi9SBFJm1j,Superhero (Heroes & Villains) [with Future & Chris Brown],2022-12-02,1RyvyyTE3xzB2ZywiAwp0i,Future,93,18868243,Sony Music Entertainment,0.709,0.583,0.533,116.624,1.0,2022
7220,0vjeOZ3Ft5jvAi9SBFJm1j,Superhero (Heroes & Villains) [with Future & Chris Brown],2022-12-02,7bXgB6jMjp9ATFy66eO08Z,Chris Brown,88,23634679,Sony Music Entertainment,0.709,0.583,0.533,116.624,1.0,2022
7221,2Hh3ETdQKrmSI3QS0hme7g,Too Many Nights (feat. Don Toliver & with Future),2022-12-02,0iEtIxbK0KxaSlF7G42ZOp,Metro Boomin,90,9393772,Sony Music Entertainment,0.573,0.668,0.145,87.973,0.0,2022
7222,2Hh3ETdQKrmSI3QS0hme7g,Too Many Nights (feat. Don Toliver & with Future),2022-12-02,1RyvyyTE3xzB2ZywiAwp0i,Future,93,18868243,Sony Music Entertainment,0.573,0.668,0.145,87.973,0.0,2022
7223,2Hh3ETdQKrmSI3QS0hme7g,Too Many Nights (feat. Don Toliver & with Future),2022-12-02,4Gso3d4CscCijv0lmajZWs,Don Toliver,87,5065430,Universal Music Group,0.573,0.668,0.145,87.973,0.0,2022
7224,2Yt4SXIgmoaPZHGdRafp4P,Umbrella (with 21 Savage & Young Nudy),2022-12-02,0iEtIxbK0KxaSlF7G42ZOp,Metro Boomin,90,9393772,Sony Music Entertainment,0.82,0.786,0.386,110.985,0.0,2022
7225,2Yt4SXIgmoaPZHGdRafp4P,Umbrella (with 21 Savage & Young Nudy),2022-12-02,1URnnhqYAYcrqrcwql10ft,21 Savage,89,20281743,Sony Music Entertainment,0.82,0.786,0.386,110.985,0.0,2022
7226,4WuOWVnAqvEQxgSRrspBgt,Niagara Falls (Foot or 2) [with Travis Scott & 21 Savage],2022-12-02,0Y5tJX1MQlPlqiwlOH1tJY,Travis Scott,94,33611357,Independent,0.667,0.648,0.254,87.975,0.0,2022
7227,4WuOWVnAqvEQxgSRrspBgt,Niagara Falls (Foot or 2) [with Travis Scott & 21 Savage],2022-12-02,0iEtIxbK0KxaSlF7G42ZOp,Metro Boomin,90,9393772,Sony Music Entertainment,0.667,0.648,0.254,87.975,0.0,2022
7228,4WuOWVnAqvEQxgSRrspBgt,Niagara Falls (Foot or 2) [with Travis Scott & 21 Savage],2022-12-02,1URnnhqYAYcrqrcwql10ft,21 Savage,89,20281743,Sony Music Entertainment,0.667,0.648,0.254,87.975,0.0,2022
7229,1pacwLXyRO47ka0v6LTIiY,Raindrops (Insane) [with Travis Scott],2022-12-02,0Y5tJX1MQlPlqiwlOH1tJY,Travis Scott,94,33611357,Independent,0.804,0.539,0.12,111.975,0.0,2022
7230,1pacwLXyRO47ka0v6LTIiY,Raindrops (Insane) [with Travis Scott],2022-12-02,0iEtIxbK0KxaSlF7G42ZOp,Metro Boomin,90,9393772,Sony Music Entertainment,0.804,0.539,0.12,111.975,0.0,2022
7231,5wG3HvLhF6Y5KTGlK0IW3J,Trance (with Travis Scott & Young Thug),2022-12-02,0Y5tJX1MQlPlqiwlOH1tJY,Travis Scott,94,33611357,Independent,0.765,0.552,0.492,119.476,0.0,2022
7232,5wG3HvLhF6Y5KTGlK0IW3J,Trance (with Travis Scott & Young Thug),2022-12-02,0iEtIxbK0KxaSlF7G42ZOp,Metro Boomin,90,9393772,Sony Music Entertainment,0.765,0.552,0.492,119.476,0.0,2022
7233,5wG3HvLhF6Y5KTGlK0IW3J,Trance (with Travis Scott & Young Thug),2022-12-02,50co4Is1HCEo8bhOyUWKpn,Young Thug,85,10547637,Sony Music Entertainment,0.765,0.552,0.492,119.476,0.0,2022
7234,2VtgzixdB967bHDNu5A1nh,Metro Spider (with Young Thug),2022-12-02,0iEtIxbK0KxaSlF7G42ZOp,Metro Boomin,90,9393772,Sony Music Entertainment,0.727,0.723,0.286,143.119,0.5,2022
7235,2VtgzixdB967bHDNu5A1nh,Metro Spider (with Young Thug),2022-12-02,50co4Is1HCEo8bhOyUWKpn,Young Thug,85,10547637,Sony Music Entertainment,0.727,0.723,0.286,143.119,0.5,2022
7236,0YFqKxV9uNu6LUeYkLOKRS,On Time (with John Legend),2022-12-02,0iEtIxbK0KxaSlF7G42ZOp,Metro Boomin,90,9393772,Sony Music Entertainment,0.358,0.601,0.497,82.513,0.0,2022
7237,0YFqKxV9uNu6LUeYkLOKRS,On Time (with John Legend),2022-12-02,5y2Xq6xcjJb2jVM54GHK3t,John Legend,77,7075416,Universal Music Group,0.358,0.601,0.497,82.513,0.0,2022
7238,1UsQe17Ef7tV1ahFqHEFR3,Walk Em Down (Don't Kill Civilians) [with 21 Savage & feat. Mustafa],2022-12-02,0iEtIxbK0KxaSlF7G42ZOp,Metro Boomin,90,9393772,Sony Music Entertainment,0.521,0.516,0.162,161.508,0.5,2022
7239,1UsQe17Ef7tV1ahFqHEFR3,Walk Em Down (Don't Kill Civilians) [with 21 Savage & feat. Mustafa],2022-12-02,1URnnhqYAYcrqrcwql10ft,21 Savage,89,20281743,Sony Music Entertainment,0.521,0.516,0.162,161.508,0.5,2022
7240,221qmpQeBNV87sUjQeUTVH,Around Me (feat. Don Toliver),2022-12-02,0iEtIxbK0KxaSlF7G42ZOp,Metro Boomin,90,9393772,Sony Music Entertainment,0.695,0.669,0.063,119.986,0.0,2022
7241,221qmpQeBNV87sUjQeUTVH,Around Me (feat. Don Toliver),2022-12-02,4Gso3d4CscCijv0lmajZWs,Don Toliver,87,5065430,Universal Music Group,0.695,0.669,0.063,119.986,0.0,2022
7242,2N9LEu6Pf8nDcp3GjWJT1Z,I Can't Save You (Interlude) [with Future & feat. Don Toliver],2022-12-02,0iEtIxbK0KxaSlF7G42ZOp,Metro Boomin,90,9393772,Sony Music Entertainment,0.67,0.729,0.328,143.067,0.5,2022
7243,2N9LEu6Pf8nDcp3GjWJT1Z,I Can't Save You (Interlude) [with Future & feat. Don Toliver],2022-12-02,1RyvyyTE3xzB2ZywiAwp0i,Future,93,18868243,Sony Music Entertainment,0.67,0.729,0.328,143.067,0.5,2022
7244,2N9LEu6Pf8nDcp3GjWJT1Z,I Can't Save You (Interlude) [with Future & feat. Don Toliver],2022-12-02,4Gso3d4CscCijv0lmajZWs,Don Toliver,87,5065430,Universal Music Group,0.67,0.729,0.328,143.067,0.5,2022
7245,3SsJ17EnPIu1B4GZshqjIS,Feel The Fiyaaaah (with A$AP Rocky & feat. Takeoff),2022-12-02,0iEtIxbK0KxaSlF7G42ZOp,Metro Boomin,90,9393772,Sony Music Entertainment,0.498,0.768,0.387,177.97,0.5,2022
7246,3SsJ17EnPIu1B4GZshqjIS,Feel The Fiyaaaah (with A$AP Rocky & feat. Takeoff),2022-12-02,13ubrt8QOOCPljQ2FL1Kca,A$AP Rocky,86,15086186,Sony Music Entertainment,0.498,0.768,0.387,177.97,0.5,2022
7247,4a1fh9vJMMoRjNrBmEWoM0,All The Money (with Gunna) [Bonus],2022-12-02,0iEtIxbK0KxaSlF7G42ZOp,Metro Boomin,90,9393772,Sony Music Entertainment,0.796,0.594,0.265,111.967,0.0,2022
7248,4a1fh9vJMMoRjNrBmEWoM0,All The Money (with Gunna) [Bonus],2022-12-02,2hlmm7s2ICUX0LVIhVFlZQ,Gunna,87,8119414,Independent,0.796,0.594,0.265,111.967,0.0,2022
7249,0OoNzMdPSgbkM5MkcuEZfm,Lock On Me (with Travis Scott & Future),2022-12-02,0Y5tJX1MQlPlqiwlOH1tJY,Travis Scott,94,33611357,Independent,0.739,0.496,0.191,93.947,0.0,2022
7250,0OoNzMdPSgbkM5MkcuEZfm,Lock On Me (with Travis Scott & Future),2022-12-02,0iEtIxbK0KxaSlF7G42ZOp,Metro Boomin,90,9393772,Sony Music Entertainment,0.739,0.496,0.191,93.947,0.0,2022
7251,0OoNzMdPSgbkM5MkcuEZfm,Lock On Me (with Travis Scott & Future),2022-12-02,1RyvyyTE3xzB2ZywiAwp0i,Future,93,18868243,Sony Music Entertainment,0.739,0.496,0.191,93.947,0.0,2022
7252,2aJnyNu4PQxQ2lyj5boiMG,I Hate U,2022-12-09,7tYKF4w9nC0nq9CsPZTHyP,SZA,90,23627089,Sony Music Entertainment,0.533,0.417,0.376,106.534,0.0,2022
7253,7ovrKrP1jYi04c1qpHr7mY,"Shake It (feat. Cardi B, Dougie B & Bory 300)",2022-12-09,4kYSro6naA4h99UJvo89HB,Cardi B,81,24527818,Warner Music Group,0.87,0.832,0.906,140.02,1.0,2022
7254,2wSTnntOPRi7aQneobFtU4,Shirt,2022-12-09,7tYKF4w9nC0nq9CsPZTHyP,SZA,90,23627089,Sony Music Entertainment,0.848,0.512,0.572,120.009,1.0,2022
7255,5Y35SjAfXjjG0sFQ3KOxmm,Nobody Gets Me,2022-12-09,7tYKF4w9nC0nq9CsPZTHyP,SZA,90,23627089,Sony Music Entertainment,0.358,0.284,0.276,99.796,0.0,2022
7256,2CSRrnOEELmhpq8iaAi9cd,Blind,2022-12-09,7tYKF4w9nC0nq9CsPZTHyP,SZA,90,23627089,Sony Music Entertainment,0.461,0.279,0.599,114.225,1.0,2022
7257,2GAhgAjOhEmItWLfgisyOn,Low,2022-12-09,7tYKF4w9nC0nq9CsPZTHyP,SZA,90,23627089,Sony Music Entertainment,0.698,0.546,0.335,145.044,0.5,2022
7258,1eIXYZWEfJO3Na2LCCnIJE,Love Language,2022-12-09,7tYKF4w9nC0nq9CsPZTHyP,SZA,90,23627089,Sony Music Entertainment,0.707,0.261,0.545,65.038,1.0,2022
7259,4iZ4pt7kvcaH6Yo8UoZ4s2,Snooze,2022-12-09,7tYKF4w9nC0nq9CsPZTHyP,SZA,90,23627089,Sony Music Entertainment,0.559,0.551,0.392,143.008,0.5,2022
7260,5xMw6qCcpd2gBXPGTegC4W,SOS,2022-12-09,7tYKF4w9nC0nq9CsPZTHyP,SZA,90,23627089,Sony Music Entertainment,0.507,0.657,0.506,119.159,1.0,2022
7261,6RQ5IwG7uADz9LDWliJGjU,Special,2022-12-09,7tYKF4w9nC0nq9CsPZTHyP,SZA,90,23627089,Sony Music Entertainment,0.604,0.199,0.191,76.134,0.0,2022
7262,4h5x3XHLVYFJaItKuO2rhy,Ghost in the Machine (feat. Phoebe Bridgers),2022-12-09,1r1uxoy19fzMxunt3ONAkG,Phoebe Bridgers,79,2572349,Universal Music Group,0.624,0.433,0.589,124.979,1.0,2022
7263,4h5x3XHLVYFJaItKuO2rhy,Ghost in the Machine (feat. Phoebe Bridgers),2022-12-09,7tYKF4w9nC0nq9CsPZTHyP,SZA,90,23627089,Sony Music Entertainment,0.624,0.433,0.589,124.979,1.0,2022
7264,2Sjx8DWZO5zaTyTAmgo2gY,Gone Girl,2022-12-09,7tYKF4w9nC0nq9CsPZTHyP,SZA,90,23627089,Sony Music Entertainment,0.429,0.438,0.417,150.093,0.5,2022
7265,4fnNBPN9W6AoOYSQS3FJxT,Notice Me,2022-12-09,7tYKF4w9nC0nq9CsPZTHyP,SZA,90,23627089,Sony Music Entertainment,0.724,0.68,0.777,159.919,1.0,2022
7266,4jTs7ny5eSRnKTzxdrFv5I,Smoking on my Ex Pack,2022-12-09,7tYKF4w9nC0nq9CsPZTHyP,SZA,90,23627089,Sony Music Entertainment,0.466,0.676,0.333,81.227,0.0,2022
7267,2e2AXpIiJpet5b4qg85Gh6,F2F,2022-12-09,7tYKF4w9nC0nq9CsPZTHyP,SZA,90,23627089,Sony Music Entertainment,0.533,0.74,0.465,89.934,0.0,2022
7268,4hTej08FutmriOs7S1hWWy,Conceited,2022-12-09,7tYKF4w9nC0nq9CsPZTHyP,SZA,90,23627089,Sony Music Entertainment,0.791,0.458,0.772,150.046,1.0,2022
7269,74NI58MQexwZjNu1Gu6GjT,Far,2022-12-09,7tYKF4w9nC0nq9CsPZTHyP,SZA,90,23627089,Sony Music Entertainment,0.612,0.549,0.477,115.915,0.0,2022
7270,5IcP1PPnleZ2kuwKDyfNC5,Forgiveless (feat. Ol' Dirty Bastard),2022-12-09,7tYKF4w9nC0nq9CsPZTHyP,SZA,90,23627089,Sony Music Entertainment,0.668,0.769,0.469,79.852,0.0,2022
